age,salary,experience,education_level,city_tier,purchased
23,55950,11,1,1,0
46,98515,1,1,2,0
42,27867,6,2,1,0
34,100691,16,2,3,1
41,98542,18,1,1,1
28,24329,11,0,3,0
43,108087,8,2,2,1
51,55865,13,2,1,0
45,86940,1,0,1,0
20,146681,3,1,2,1
28,57869,18,0,2,0
55,86905,15,2,3,1
31,140185,16,1,1,1
43,124969,1,1,1,0
38,103984,16,0,1,1
56,145172,18,2,1,1
47,121069,7,2,2,1
25,137505,19,1,1,1
37,109711,5,2,1,1
49,86252,11,1,1,1
39,99386,17,1,3,1
24,138728,1,1,3,0
26,21711,18,2,3,0
18,45801,9,0,2,0
46,107287,2,1,2,0
25,124565,11,0,2,1
21,134696,15,0,1,1
52,110709,11,0,1,1
20,73270,7,0,2,1
57,91622,4,0,3,1
24,75535,10,1,1,1
44,144488,9,2,3,1
18,132666,2,0,1,0
44,96759,8,2,1,1
33,36220,11,2,3,0
55,33392,5,1,2,0
24,105587,18,0,3,1
40,22246,15,2,2,0
58,40010,13,2,2,0
28,146951,3,0,1,1
59,88358,17,1,1,1
50,110203,9,1,1,1
53,37234,17,0,2,0
54,116190,11,2,2,1
58,135795,18,1,3,1
34,69451,7,1,1,1
52,142790,0,2,1,0
22,145223,13,2,2,1
49,149670,5,2,1,1
20,95205,13,2,2,1
52,41784,1,0,3,0
31,49672,8,2,3,0
48,21082,11,1,1,0
48,31148,4,2,3,0
34,47494,1,2,1,0
41,126471,18,0,1,1
40,95093,6,0,2,1
35,71952,6,2,2,1
31,130032,9,0,1,1
32,56719,16,0,3,0
32,132981,13,0,3,1
23,68737,10,0,1,1
44,79453,19,2,1,1
32,127271,5,0,3,1
53,59536,7,0,3,0
25,70604,18,1,2,1
32,70833,18,2,2,1
20,34039,16,0,3,0
30,87839,17,1,2,1
58,67931,11,0,2,1
51,59925,8,2,1,0
41,71003,15,1,2,1
57,103817,17,1,2,1
49,68897,15,2,1,1
49,107745,15,1,3,1
47,146298,3,1,2,1
30,113709,6,0,2,1
18,62287,0,1,3,0
51,110726,19,2,2,1
32,53012,0,0,3,0
31,127252,7,1,1,1
46,61783,7,0,3,1
51,129323,9,2,3,1
35,105727,0,1,3,0
24,88315,13,2,1,1
46,103766,13,2,3,1
48,66491,9,1,3,1
42,108941,18,1,1,1
55,78584,15,0,2,1
31,32803,8,2,2,0
25,69625,19,1,3,1
44,138819,15,2,1,1
19,113361,19,1,1,1
34,33698,7,2,3,0
54,54560,6,0,3,0
31,35376,10,2,2,0
42,103654,5,1,2,1
47,33117,14,0,3,0
46,125519,18,0,1,1
37,76381,13,1,3,1
38,57956,14,0,1,0
39,68786,5,2,2,1
52,146822,9,2,3,1
54,133005,13,1,1,1
33,123585,15,2,2,1
34,107778,12,1,3,1
33,86480,10,0,3,1
19,51695,2,2,2,0
21,21511,7,1,3,0
38,73233,2,2,2,0
56,131022,1,0,1,0
51,42502,13,0,3,0
47,70010,19,2,2,1
23,138248,14,0,2,1
34,110341,2,1,1,0
56,112529,0,2,3,0
42,93905,14,2,2,1
22,130424,19,0,2,1
22,66489,1,1,2,0
37,120919,17,2,3,1
33,103533,0,2,3,0
58,101165,8,0,1,1
54,51949,2,0,1,0
57,88376,1,1,1,0
26,99587,3,1,3,1
22,113059,15,0,2,1
59,87310,0,1,3,0
19,98798,8,0,3,1
26,89407,7,2,3,1
53,93809,5,0,1,1
39,37229,19,0,2,0
39,47385,17,0,3,0
39,62176,15,2,1,1
51,114825,7,1,3,1
46,23260,3,1,2,0
55,117555,2,1,1,0
50,23145,14,0,3,0
35,117289,5,0,1,1
24,27802,0,1,2,0
18,22263,17,2,2,0
50,46913,10,2,1,0
18,77788,2,2,3,0
41,28155,12,2,2,0
21,20922,16,0,2,0
21,92231,17,1,3,1
35,40672,13,2,1,0
44,58526,6,0,1,0
49,65344,6,0,3,1
50,142819,13,0,2,1
45,39014,14,1,2,0
59,93352,11,0,3,1
58,111279,11,1,3,1
53,60324,7,1,1,1
23,134529,15,1,1,1
33,114075,8,1,3,1
51,115638,1,0,2,0
40,58698,13,0,1,0
59,97169,15,0,3,1
41,43384,4,2,2,0
30,23512,4,2,1,0
35,26066,19,1,3,0
30,51500,17,1,3,0
54,143775,17,1,2,1
56,98743,4,1,2,1
59,105642,10,1,3,1
34,149587,12,2,2,1
32,99858,2,1,3,0
35,74800,16,0,2,1
40,83140,17,1,2,1
47,120364,13,0,1,1
51,132317,11,0,1,1
21,104954,13,0,2,1
20,22387,17,0,3,0
24,76160,19,1,2,1
35,79241,1,1,1,0
59,93567,6,1,3,1
24,21799,14,1,2,0
57,139095,9,1,2,1
23,55548,14,2,2,0
39,53895,16,0,2,0
18,110450,10,0,1,1
21,125669,1,2,1,0
46,100171,17,2,1,1
38,60379,3,1,1,1
43,65414,8,1,3,1
31,93071,16,0,3,1
26,132808,16,1,3,1
29,127668,16,0,2,1
59,88344,15,1,3,1
23,98591,19,1,1,1
37,113141,7,0,1,1
41,112201,14,2,2,1
44,118303,0,2,3,0
55,24297,18,1,2,0
25,129513,14,2,2,1
18,148668,8,1,3,1
41,106479,4,2,2,1
24,118752,15,2,3,1
36,25008,12,0,3,0
39,106813,15,2,2,1
52,135481,10,1,1,1
47,36820,12,0,3,0
46,91548,5,2,1,1
39,42253,19,0,1,0
28,49202,16,2,3,0
37,49236,4,1,1,0
46,87156,16,1,2,1
58,131888,0,0,2,0
59,146381,4,2,1,1
51,80263,4,2,2,1
18,138996,6,0,3,1
48,119252,15,0,3,1
47,138632,17,1,1,1
35,94855,5,0,2,1
34,36575,1,2,1,0
55,32204,12,0,2,0
31,31952,9,1,3,0
40,146610,19,0,2,1
42,103323,10,2,2,1
32,71142,1,0,1,0
39,53872,7,0,3,0
20,49376,18,0,2,0
36,86084,19,1,3,1
51,31640,16,1,2,0
52,46437,15,1,3,0
18,147129,9,1,2,1
38,107681,4,2,3,1
46,143450,13,2,2,1
23,27903,18,1,3,0
54,103704,3,1,2,1
18,46863,19,1,2,0
18,63381,15,0,3,1
44,48548,14,2,1,0
38,69956,8,0,2,1
33,94526,2,1,2,0
57,31467,8,2,1,0
43,77954,17,1,2,1
33,43901,3,0,3,0
45,75983,18,2,1,1
18,43301,3,0,2,0
53,144686,8,2,3,1
27,122542,0,1,3,0
34,105180,0,2,1,0
40,89903,19,0,1,1
24,123955,18,0,1,1
24,36204,2,0,3,0
32,39755,9,0,2,0
51,79817,11,1,3,1
21,22093,17,0,3,0
31,145022,13,1,1,1
31,89537,9,2,2,1
33,116319,9,0,3,1
24,42940,17,2,1,0
49,93346,0,2,1,0
36,64040,14,1,2,1
19,57322,7,0,2,0
27,148714,2,1,1,0
34,111544,17,0,2,1
54,104437,8,2,2,1
29,112969,15,1,3,1
23,127001,14,0,2,1
39,107725,4,2,1,1
49,135784,12,1,2,1
58,130675,19,1,3,1
37,114266,6,1,2,1
18,29236,15,1,3,0
23,132073,6,2,2,1
36,92597,15,2,2,1
35,104124,12,2,1,1
23,23902,16,2,1,0
50,119656,8,0,2,1
40,54364,11,2,2,0
40,127071,12,1,3,1
43,141668,8,1,3,1
30,118983,4,1,1,1
24,114410,6,1,2,1
32,40096,0,0,2,0
44,32020,3,1,3,0
43,78473,3,1,2,1
50,130400,15,1,2,1
32,64153,4,2,2,1
53,61277,3,2,3,1
44,107221,5,0,3,1
22,58502,2,0,3,0
19,35675,7,0,2,0
50,44365,16,1,3,0
33,107812,17,0,1,1
40,138384,17,2,1,1
55,98229,11,2,3,1
33,109049,0,2,3,0
31,72148,11,1,2,1
46,109157,10,1,3,1
43,109247,12,0,3,1
52,125711,2,0,1,0
32,130090,7,0,1,1
20,113321,2,0,1,0
40,88078,16,1,1,1
46,102598,12,2,3,1
51,90902,9,1,1,1
50,46465,16,0,2,0
58,52286,2,1,2,0
58,74795,12,2,3,1
40,60178,5,1,2,1
24,128139,13,2,1,1
20,99183,9,0,1,1
49,123845,19,1,2,1
48,69986,15,0,3,1
35,63201,17,0,1,1
24,63315,12,2,1,1
58,95396,9,2,2,1
18,75178,5,0,3,1
31,30745,9,2,3,0
49,143160,4,2,2,1
23,142658,5,0,1,1
56,92354,6,0,2,1
27,99637,10,2,2,1
24,25028,15,0,2,0
43,118261,11,0,1,1
51,68566,11,2,1,1
47,63722,19,1,2,1
53,106623,4,1,3,1
38,131074,15,0,2,1
34,94974,5,2,1,1
50,103692,8,0,3,1
27,104084,4,2,3,1
59,59879,15,0,1,0
29,44767,17,0,1,0
33,137523,18,2,2,1
58,137353,11,0,1,1
49,124417,1,1,3,0
32,88099,9,1,2,1
44,68657,11,2,2,1
45,28498,13,0,3,0
34,93667,17,1,1,1
19,45107,18,2,2,0
53,48793,5,2,3,0
24,22696,4,2,3,0
30,73839,15,1,3,1
32,109241,13,1,1,1
42,43397,12,1,1,0
40,27704,1,1,1,0
39,140259,1,0,1,0
43,142024,11,1,3,1
50,36442,0,2,2,0
28,83788,18,0,3,1
27,149576,15,1,2,1
42,29765,6,0,2,0
54,135828,6,2,2,1
55,30002,15,1,1,0
58,148781,5,0,3,1
41,31390,17,1,2,0
57,64436,0,0,3,0
50,147374,0,0,1,0
34,104482,13,2,2,1
41,137540,5,2,1,1
54,134548,5,1,1,1
19,26641,3,1,3,0
49,53709,11,0,2,0
41,131119,17,2,1,1
26,59309,9,2,3,0
21,35624,2,0,2,0
34,29966,2,2,2,0
34,109350,7,2,1,1
47,54189,0,0,1,0
57,91301,17,1,1,1
28,115758,14,1,1,1
38,135123,19,1,2,1
38,37223,16,0,1,0
35,122305,10,1,1,1
46,98183,12,0,1,1
41,123552,19,0,2,1
27,24959,9,2,3,0
34,47257,12,2,3,0
35,117520,16,1,2,1
59,70802,0,0,3,0
37,107748,19,1,2,1
54,144125,15,1,1,1
35,136949,15,2,3,1
34,143795,2,1,2,0
26,47215,1,1,2,0
31,75046,5,2,1,1
46,140966,10,1,2,1
48,122193,2,1,3,0
21,141585,0,0,1,0
35,114593,10,1,2,1
37,54094,12,2,1,0
26,58669,4,2,2,0
30,56126,17,0,3,0
32,119889,14,2,3,1
44,99036,17,2,1,1
32,129864,14,2,2,1
45,140333,19,1,1,1
54,36772,19,0,1,0
36,68586,19,0,3,1
43,71943,6,0,1,1
43,88868,16,0,2,1
42,69855,7,2,3,1
43,149948,12,1,2,1
43,42218,15,2,1,0
45,121124,9,2,3,1
35,101008,13,2,2,1
49,77205,5,2,2,1
20,24959,19,0,1,0
19,102979,6,0,2,1
50,65134,5,1,1,1
59,45874,16,2,1,0
36,21301,7,0,1,0
34,78017,11,1,1,1
50,63319,3,2,3,1
29,109616,9,2,2,1
20,106219,5,0,2,1
43,115192,6,2,3,1
52,42455,7,2,1,0
25,24112,2,0,1,0
53,77033,7,1,1,1
24,131067,14,1,1,1
53,130078,0,0,3,0
33,78360,12,0,2,1
41,143089,17,1,1,1
18,102418,14,1,1,1
42,52145,6,0,1,0
27,126924,14,0,2,1
33,52735,2,0,2,0
33,92781,13,2,3,1
25,130135,19,0,2,1
46,146031,3,2,2,1
56,148305,3,1,1,1
45,87641,2,1,2,0
23,128049,4,0,1,1
33,41711,10,0,3,0
37,25630,7,1,1,0
33,85488,1,1,3,0
24,23206,15,1,2,0
58,148843,9,1,3,1
31,76289,17,0,1,1
43,38953,6,2,2,0
43,120932,4,1,2,1
31,30068,6,1,1,0
24,147874,5,2,2,1
50,98930,0,0,1,0
43,75916,10,2,3,1
37,21067,12,0,3,0
20,70658,11,0,2,1
21,72165,0,0,1,0
43,100781,14,0,1,1
28,29859,0,0,3,0
19,49164,2,1,1,0
31,124946,14,0,2,1
47,100913,8,1,2,1
29,147580,13,0,3,1
43,122370,7,1,1,1
50,119251,3,2,2,1
30,40773,19,2,2,0
31,77295,19,1,2,1
41,53939,5,0,1,0
51,68599,0,1,3,0
43,26114,17,1,3,0
38,118475,5,0,2,1
45,140370,13,2,3,1
53,32818,10,1,2,0
57,29335,16,2,2,0
19,128355,8,2,1,1
59,75008,6,2,2,1
26,91745,13,1,2,1
40,63148,16,1,1,1
32,145373,7,0,1,1
30,23577,15,0,3,0
40,93916,11,1,1,1
34,24076,11,0,2,0
19,52925,4,2,1,0
37,126081,4,2,1,1
37,71869,13,1,3,1
20,79314,5,2,1,1
29,61205,6,1,2,1
57,31095,16,1,2,0
19,133583,8,1,2,1
53,104715,12,2,1,1
31,125504,8,1,1,1
33,76680,15,1,2,1
36,48400,3,0,1,0
51,104297,1,2,3,0
23,133151,12,1,3,1
30,127345,12,0,3,1
53,87346,18,1,3,1
39,107110,11,2,2,1
35,140120,3,0,1,1
29,48562,9,0,3,0
47,60663,15,1,2,1
57,38510,18,1,3,0
24,81608,7,2,1,1
49,92489,5,2,3,1
36,72182,3,1,3,1
23,124627,6,0,3,1
37,107667,13,2,3,1
44,46883,12,2,1,0
54,123909,4,0,2,1
24,91427,8,1,3,1
22,55844,2,2,2,0
28,38728,9,0,1,0
32,118923,14,2,1,1
20,31094,19,0,3,0
22,22407,16,2,2,0
40,75412,5,1,3,1
54,32644,2,0,1,0
26,121308,17,2,3,1
32,105834,4,2,3,1
20,128982,12,0,2,1
46,80746,0,0,1,0
23,72748,16,1,3,1
34,79021,2,0,3,0
43,82651,18,2,3,1
38,56807,19,1,2,0
25,54072,11,0,1,0
38,58398,7,2,3,0
28,48669,7,0,3,0
55,50161,14,2,3,0
25,27282,10,2,1,0
59,46539,19,1,2,0
41,23307,0,1,2,0
52,37745,15,0,3,0
31,59433,13,1,3,0
31,122598,6,0,2,1
27,54555,5,1,2,0
29,21073,3,1,2,0
55,52683,7,0,3,0
51,45741,18,1,3,0
58,42286,2,1,2,0
27,23599,3,1,2,0
34,148513,12,1,1,1
34,47293,1,0,3,0
20,35389,10,2,1,0
48,129649,15,0,2,1
18,32318,9,0,3,0
29,68875,14,0,3,1
56,23055,9,1,1,0
21,141164,1,1,1,0
59,102579,5,2,1,1
30,26320,13,1,1,0
51,124817,1,2,3,0
59,24642,9,2,2,0
38,112694,16,1,2,1
39,29321,7,2,2,0
21,99968,15,0,1,1
35,108293,13,0,2,1
22,79618,9,0,1,1
36,122770,12,2,1,1
19,148099,0,2,2,0
29,46044,9,0,2,0
34,41971,11,1,2,0
27,144982,16,0,3,1
51,129762,13,1,1,1
23,134183,4,1,3,1
25,137159,18,2,2,1
28,149338,4,2,3,1
29,45727,14,1,3,0
26,42559,12,1,2,0
19,93820,16,1,2,1
25,129062,0,2,1,0
28,103201,13,0,1,1
53,47476,3,1,3,0
27,148901,8,2,2,1
38,82683,16,0,1,1
37,30991,2,2,1,0
25,105097,12,0,3,1
53,140355,11,2,3,1
46,90047,15,0,3,1
59,30796,3,1,2,0
29,23881,17,2,1,0
31,35668,2,0,1,0
38,120717,16,0,1,1
39,54312,0,0,3,0
38,48106,18,1,2,0
47,112758,3,2,3,1
56,35729,16,0,3,0
37,149354,6,1,2,1
41,90320,1,1,2,0
40,74913,11,1,3,1
24,77026,4,1,2,1
26,79402,15,1,3,1
18,141649,7,1,1,1
43,123930,7,1,2,1
55,57282,12,2,1,0
55,119449,13,2,2,1
39,94638,10,1,3,1
27,129802,5,0,3,1
23,58218,15,0,3,0
34,37950,14,0,3,0
55,79739,15,1,3,1
41,137693,12,0,3,1
27,24507,11,2,2,0
25,66303,17,2,2,1
38,122552,17,2,1,1
23,99059,13,2,2,1
38,44667,1,1,2,0
56,23992,1,2,1,0
41,126826,2,0,1,0
50,93563,7,0,3,1
35,107680,10,2,1,1
45,45530,11,2,1,0
49,130276,3,2,2,1
29,35305,8,0,3,0
59,129097,16,0,1,1
44,142733,15,2,3,1
27,72129,16,0,3,1
59,107267,14,0,1,1
49,106209,19,1,1,1
59,118833,6,2,1,1
43,72044,9,2,1,1
42,111378,3,1,3,1
28,109363,13,1,2,1
40,78817,13,0,3,1
51,123038,13,1,3,1
57,66666,13,2,3,1
40,46173,19,2,1,0
46,38909,17,2,1,0
48,83967,14,0,2,1
24,51007,18,0,2,0
57,32985,12,2,2,0
50,138449,11,2,3,1
38,42525,18,0,2,0
19,132293,18,0,3,1
35,121046,19,1,1,1
50,57403,1,0,3,0
54,57193,2,0,1,0
51,126965,9,2,1,1
37,23830,4,2,2,0
52,76144,11,2,1,1
35,20533,6,1,2,0
41,132554,8,0,2,1
25,40946,1,1,2,0
47,43504,9,0,3,0
27,130551,5,0,2,1
40,75715,11,2,2,1
28,48255,5,0,1,0
19,76441,2,1,3,0
43,56855,9,2,2,0
53,61721,8,1,2,1
50,131597,19,1,2,1
30,61850,4,2,1,1
57,120659,2,0,1,0
42,54723,4,1,1,0
21,55739,7,0,2,0
59,149357,7,2,2,1
36,147929,13,0,2,1
35,25539,16,0,2,0
54,93029,10,2,2,1
47,84509,15,0,1,1
36,136360,5,1,2,1
40,121140,10,1,3,1
33,41311,9,1,2,0
18,123243,8,0,1,1
29,89180,14,1,2,1
41,136985,6,0,3,1
51,105981,17,0,2,1
25,55934,0,0,3,0
35,29511,14,0,3,0
22,20183,1,2,1,0
43,29475,1,1,3,0
47,104766,9,1,2,1
30,83130,19,0,3,1
36,79577,14,2,2,1
46,146968,9,0,2,1
20,46008,18,1,2,0
43,96868,12,1,2,1
57,67941,10,2,1,1
29,62756,1,0,2,0
19,90258,12,2,1,1
28,100730,0,0,3,0
45,112167,4,2,2,1
35,47912,6,1,3,0
30,102702,12,2,1,1
54,70659,12,1,2,1
39,66840,19,1,2,1
29,101512,5,0,1,1
19,147750,19,2,3,1
54,58623,11,2,1,0
24,83303,7,2,3,1
43,66062,8,2,3,1
43,76690,17,0,3,1
41,97582,10,0,2,1
29,118980,19,0,1,1
33,43634,10,1,2,0
40,144710,14,1,1,1
57,142501,8,1,3,1
26,24090,2,0,2,0
49,65266,16,1,2,1
32,50008,16,2,2,0
54,107643,2,1,3,0
30,78704,18,0,1,1
22,131081,8,0,3,1
28,82866,16,0,2,1
27,137374,17,0,2,1
30,28382,14,2,3,0
58,67774,0,1,2,0
32,94570,9,1,2,1
59,94062,7,0,1,1
24,109609,9,1,1,1
57,66698,1,2,1,0
45,21110,18,0,1,0
49,135266,13,1,1,1
52,101981,7,1,1,1
32,20386,18,1,2,0
53,78513,0,1,2,0
38,104120,15,0,1,1
23,131210,14,0,3,1
18,119987,19,2,1,1
21,67801,4,0,2,1
28,134012,2,1,3,0
43,116085,16,1,3,1
54,91857,9,1,3,1
40,109976,4,2,2,1
46,51566,10,0,3,0
38,126982,5,0,2,1
44,52521,3,0,2,0
56,130228,6,1,1,1
57,43798,18,1,2,0
30,33565,6,1,3,0
40,43027,13,2,2,0
33,127036,16,2,2,1
47,117631,16,1,1,1
21,25631,12,2,1,0
57,109865,0,2,2,0
33,128556,1,2,2,0
48,76878,17,0,2,1
59,65206,3,2,1,1
42,123473,12,1,1,1
29,78582,0,0,3,0
43,78334,3,2,3,1
54,92323,1,1,3,0
50,73619,3,2,3,1
45,123536,15,1,1,1
26,46875,3,1,1,0
29,44514,8,2,2,0
22,42580,16,2,3,0
45,148129,19,0,2,1
52,105827,1,2,2,0
22,24288,2,1,1,0
51,26734,14,0,2,0
51,103000,6,1,2,1
30,59008,3,1,1,0
56,69349,11,2,1,1
59,27814,0,1,1,0
31,63154,16,2,1,1
28,27851,3,1,3,0
59,144478,3,0,3,1
55,21600,8,2,3,0
21,76614,9,0,2,1
50,92402,18,2,3,1
24,23692,18,0,1,0
58,146745,14,2,3,1
25,78027,16,0,1,1
54,137771,6,0,3,1
27,40373,2,2,3,0
32,118636,4,2,1,1
55,148219,15,1,1,1
32,132013,6,1,2,1
22,82805,15,2,2,1
46,132413,8,2,2,1
36,100383,0,0,3,0
27,34507,2,0,3,0
29,82931,7,1,1,1
21,95499,17,1,1,1
48,91642,17,1,2,1
35,92869,18,0,1,1
33,134362,6,0,3,1
57,117449,19,0,1,1
53,116819,5,1,1,1
42,59423,10,2,1,0
40,123612,4,1,1,1
29,115351,11,0,1,1
51,106120,0,1,2,0
53,137409,18,1,2,1
54,110918,10,1,3,1
20,86600,14,1,2,1
26,61848,15,0,1,1
35,129419,2,1,2,0
52,26820,10,0,3,0
51,28512,10,1,2,0
58,56725,9,0,3,0
31,71534,1,2,3,0
21,105151,19,0,3,1
46,145191,4,0,1,1
58,59776,7,2,3,0
32,80945,12,2,2,1
45,134348,14,2,2,1
59,103420,1,2,2,0
33,67455,11,2,3,1
29,103488,7,2,3,1
22,140580,18,1,1,1
51,72433,0,1,3,0
59,29711,7,2,2,0
18,79262,9,0,1,1
56,106009,12,0,2,1
49,103785,4,2,1,1
43,29597,8,1,3,0
34,80067,9,1,1,1
44,107520,13,0,3,1
41,68022,10,2,3,1
52,140743,13,1,2,1
59,101924,2,2,3,0
56,132673,15,2,3,1
43,126263,19,0,3,1
55,135856,16,2,2,1
40,38782,4,2,3,0
39,71782,6,0,2,1
21,92144,16,1,1,1
26,118651,19,2,2,1
21,75013,10,0,2,1
24,130716,11,1,3,1
40,128309,1,2,2,0
19,138030,18,1,1,1
41,92036,4,0,2,1
57,55342,10,2,3,0
48,105745,18,0,1,1
48,40977,6,0,3,0
57,123576,5,2,3,1
51,77396,10,0,2,1
41,134836,13,1,3,1
43,126998,3,0,1,1
33,70021,7,2,1,1
30,89057,8,2,1,1
32,147194,1,1,1,0
44,138559,10,2,2,1
21,86836,19,0,1,1
33,47075,6,0,2,0
47,109515,3,2,3,1
47,50802,13,1,3,0
53,97761,0,1,2,0
20,97017,11,2,3,1
39,106753,18,0,3,1
39,130349,4,2,1,1
29,75822,7,2,3,1
38,71603,10,1,3,1
21,122689,3,0,2,1
48,100291,14,1,1,1
48,110450,19,1,3,1
40,55592,11,0,3,0
37,76006,19,0,2,1
32,46269,9,0,3,0
40,124268,15,2,1,1
45,70138,7,0,1,1
33,82398,19,2,1,1
54,110091,7,1,2,1
38,39874,5,0,1,0
32,77228,2,2,1,0
34,82670,7,2,1,1
54,145613,9,2,1,1
30,122071,4,2,1,1
36,131880,10,1,1,1
47,130572,3,0,2,1
35,136694,16,0,1,1
31,27925,2,0,3,0
53,23107,17,0,2,0
53,106388,7,0,3,1
37,115719,11,0,3,1
36,138018,15,2,1,1
24,47617,13,0,3,0
21,94258,15,2,3,1
51,70075,3,1,3,1
19,146998,0,2,1,0
22,42631,0,1,1,0
27,143120,14,0,1,1
49,82444,19,1,2,1
59,117158,19,1,1,1
58,136584,2,2,1,0
30,27883,13,2,3,0
56,39708,8,1,1,0
22,66221,18,1,3,1
27,37197,7,0,1,0
27,41134,1,2,1,0
55,125922,3,1,1,1
44,53550,0,2,1,0
38,34642,10,0,1,0
25,40439,4,0,1,0
18,117779,1,1,1,0
45,126093,12,0,3,1
56,44583,16,1,2,0
31,113885,16,2,2,1
38,99538,17,2,1,1
47,82014,8,1,2,1
38,39523,5,1,3,0
26,130285,19,1,3,1
34,90543,2,2,3,0
22,105971,7,2,2,1
48,125879,2,0,2,0
57,110629,0,0,2,0
55,137878,19,2,1,1
36,134488,12,2,3,1
53,96830,4,1,3,1
50,123941,15,2,1,1
30,65538,15,2,2,1
31,67310,11,0,3,1
50,30908,12,0,2,0
46,135266,3,1,1,1
53,77290,8,0,2,1
27,73634,15,1,1,1
48,32699,0,2,2,0
23,120169,4,2,1,1
18,140177,4,1,3,1
24,86912,18,0,1,1
44,34255,8,0,2,0
38,99183,7,2,3,1
45,80282,18,0,2,1
33,78249,17,1,2,1
40,58176,14,2,1,0
37,28163,3,0,1,0
55,74210,14,2,2,1
42,143844,12,2,1,1
45,124587,17,0,2,1
22,120280,19,1,1,1
38,91979,4,0,1,1
35,98860,17,0,2,1
23,41143,7,0,3,0
46,125899,0,0,1,0
36,24920,18,0,2,0
50,136575,16,0,3,1
18,145327,1,1,1,0
20,102911,18,2,1,1
59,57996,15,1,2,0
38,31748,17,0,1,0
52,114071,1,1,2,0
58,101251,5,2,2,1
57,67252,6,1,1,1
20,142734,5,0,3,1
42,83179,5,2,1,1
55,26450,8,0,3,0
37,72756,7,0,1,1
51,70235,8,2,3,1
38,110546,11,2,1,1
40,20020,17,0,3,0
23,145802,5,1,3,1
30,100253,3,2,1,1
40,132884,6,1,1,1
26,128421,17,1,2,1
34,29664,19,2,3,0
19,86635,4,1,1,1
36,43225,17,2,2,0
36,88173,9,2,1,1
24,126885,7,2,3,1
59,126048,0,2,1,0
59,105333,14,1,1,1
37,60225,2,1,2,0
26,30807,14,2,1,0
34,103274,13,2,2,1
44,26402,0,2,3,0
19,24521,7,2,3,0
53,83165,6,0,1,1
36,139813,8,1,2,1
34,134693,17,1,3,1
22,28382,11,2,1,0
56,143027,7,0,1,1
35,130996,7,0,1,1
24,122657,5,0,1,1
34,35065,2,2,1,0
56,105470,1,0,2,0
53,34425,13,2,1,0
57,33111,7,0,1,0
21,60799,5,2,1,1
55,73257,3,2,1,1
42,143990,4,1,1,1
22,81177,12,2,1,1
47,147813,8,0,1,1
29,101046,12,1,3,1
21,57851,8,0,3,0
41,28816,15,2,1,0
46,97853,11,1,2,1
26,22175,1,2,1,0
21,31341,18,2,2,0
41,83908,15,0,2,1
31,45654,12,0,2,0
22,80895,4,0,2,1
35,79696,5,1,2,1
59,77889,16,0,3,1
36,107144,16,2,1,1
29,103115,16,1,3,1
35,50194,2,0,3,0
34,54837,12,0,1,0
47,88894,11,0,3,1
41,104358,5,2,1,1
28,61576,12,0,1,1
52,122548,13,2,1,1
40,39727,6,1,1,0
34,54579,4,0,2,0
18,116554,13,2,2,1
32,36555,17,0,3,0
49,73294,3,0,1,1
26,69777,0,1,1,0
32,25906,6,1,1,0
45,60751,19,2,1,1
41,89599,12,2,2,1
52,128750,3,2,2,1
39,94180,12,1,2,1
44,127914,3,2,3,1
36,93678,2,1,1,0
29,51644,7,1,2,0
37,53521,19,0,2,0
18,31564,7,0,1,0
38,125155,16,2,2,1
18,90640,14,1,1,1
27,47299,3,1,1,0
49,142031,5,1,2,1
56,67958,5,0,3,1
39,76078,9,1,1,1
35,33421,3,2,3,0
49,108747,8,2,2,1
44,31202,15,0,1,0
45,129407,6,2,1,1
35,62185,13,1,2,1
56,126663,5,1,3,1
46,23685,0,2,2,0
35,110197,17,0,2,1
25,62637,11,1,2,1
48,38366,14,1,3,0
51,123248,0,0,1,0
24,44276,14,1,1,0
53,100946,14,2,2,1
35,68239,15,2,2,1
55,95214,0,0,3,0
26,44575,2,0,2,0
26,61401,11,2,3,1
25,61230,6,0,3,1
52,99424,4,2,3,1
35,102263,0,0,2,0
22,144086,0,2,1,0
31,149526,14,1,3,1
45,134507,7,1,1,1
47,88617,10,2,3,1
21,43021,13,1,2,0
56,29449,12,2,3,0
37,35657,18,0,3,0
42,55059,11,1,1,0
45,21532,18,1,2,0
29,146302,3,1,3,1
19,122666,3,2,2,1
31,70805,2,1,1,0
39,101551,5,0,2,1
48,57756,4,1,2,0
40,91880,10,0,1,1
37,126734,8,1,3,1
55,133997,2,1,3,0
21,94642,8,0,2,1
32,54206,11,1,3,0
41,72168,2,0,1,0
42,133123,19,0,2,1
18,95188,16,0,2,1
24,44550,11,1,3,0
48,26389,17,1,3,0
29,107897,3,0,3,1
59,55847,9,1,2,0
22,124599,17,2,3,1
59,99239,7,0,2,1
55,38642,8,0,3,0
29,126862,18,2,2,1
56,137679,12,2,2,1
35,56509,5,0,2,0
19,99417,6,2,3,1
27,69237,5,0,3,1
32,35414,10,1,1,0
47,83176,16,2,2,1
34,148633,18,0,3,1
21,99865,11,0,1,1
24,137181,12,0,1,1
58,82059,17,2,3,1
48,69150,6,1,2,1
56,108367,4,1,1,1
51,61091,15,2,1,1
23,93124,3,0,2,1
55,20903,0,0,3,0
51,129952,3,0,2,1
32,74235,2,2,2,0
31,78565,3,2,3,1
23,75342,0,0,1,0
54,62723,11,0,2,1
49,55572,12,0,1,0
20,37610,1,2,1,0
